2025-11-29 19:30:00,7471382,380
2025-11-29 19:30:00,7471382,439
2025-11-29 19:30:00,7471382,439
2025-11-29 19:30:00,7471382,395
2025-11-29 19:30:00,7471382,395
2025-11-29 19:30:01,7471382,395
2025-11-29 19:30:01,7471382,395
2025-11-29 19:30:01,7471382,393
2025-11-29 19:30:01,7471382,393
2025-11-29 19:30:01,7471382,452
2025-11-29 19:30:02,7471382,452
2025-11-29 19:30:02,7471382,452
2025-11-29 19:30:02,7471382,390
2025-11-29 19:30:02,7471382,390
2025-11-29 19:30:02,7471382,391
2025-11-29 19:30:02,7471382,391
2025-11-29 19:30:03,7471382,391
2025-11-29 19:30:03,7471382,391
2025-11-29 19:30:03,7471382,431
2025-11-29 19:30:03,7471382,431
2025-11-29 19:30:03,7471382,383
2025-11-29 19:30:04,7471382,383
2025-11-29 19:30:04,7471382,379
2025-11-29 19:30:04,7471382,379
2025-11-29 19:30:04,7471382,379
2025-11-29 19:30:04,7471382,379
2025-11-29 19:30:04,7471382,379
2025-11-29 19:30:05,7471382,379
2025-11-29 19:30:05,7471382,379
2025-11-29 19:30:05,7471382,379
2025-11-29 19:30:05,7471382,379
2025-11-29 19:30:05,7471382,379
2025-11-29 19:30:06,7471382,381
2025-11-29 19:30:06,7471382,381
2025-11-29 19:30:06,7471382,437
2025-11-29 19:30:06,7471383,437
2025-11-29 19:30:06,7471383,388
2025-11-29 19:30:06,7471383,388
2025-11-29 19:30:07,7471383,379
2025-11-29 19:30:07,7471383,379
2025-11-29 19:30:07,7471383,379
2025-11-29 19:30:07,7471383,379
2025-11-29 19:30:07,7471383,379
2025-11-29 19:30:08,7471383,379
2025-11-29 19:30:08,7471383,425
2025-11-29 19:30:08,7471383,425
2025-11-29 19:30:08,7471383,425
2025-11-29 19:30:08,7471383,389
2025-11-29 19:30:08,7471383,389
2025-11-29 19:30:09,7471383,389
2025-11-29 19:30:09,7471383,389
2025-11-29 19:30:09,7471383,389
2025-11-29 19:30:09,7471383,389
2025-11-29 19:30:09,7471383,389
2025-11-29 19:30:10,7471383,389
2025-11-29 19:30:10,7471383,385
2025-11-29 19:30:10,7471383,378
2025-11-29 19:30:10,7471383,378
2025-11-29 19:30:10,7471383,385
2025-11-29 19:30:11,7471383,385
2025-11-29 19:30:11,7471383,437
2025-11-29 19:30:11,7471383,437
